title,price
"Dell Vostro 15 3520 Laptop - 15.6"" FHD, Intel Core i5-1235U, 8GB RAM, 512GB SSD, Titan Grey + Dell-MS300 Full-Size Wireless Mouse, Interface 2.4 GHz, Optical LED, Scrolling Wheel.",49929
"Dell Inspiron 15 3535 Laptop-15.6"" FHD Display, AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, Carbon Black + Dell MS7421W-Worlds 1st Rechargeable Mouse & 3 Connectivity 2X BT 1X W/L, 7 Buttons & 4000Dpi.",43489
"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB RAM+512GB SSD, 15.6"" FHD, Black + Dell-MS300 Full-Size Wireless Mouse, Interface 2.4 GHz, Optical LED, Scrolling Wheel.",45929
16x2 Characters (1602) Alphanumeric LCD Display - Blue Backlight - Pack Of 5,1999
"Lenovo Ideapad 5 2-in-1 13th Gen Core i5-13420H (16GB RAM/512GB SSD/Windows 11/Office Home 2024/WUXGA IPS/14 (35.5cm)/Touchscreen 2-in-1/3Mon.Game Pass/Grey/1.6kg), 83KX0059IN Laptop",77834
"(Refurbished) Lenovo Legion Slim 7 Intel Core i9-13900H 16"" (40.64cm) 3.2K IPS 165Hz 430Nits Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/Alexa/3 Month Game Pass/Storm Grey/2Kg),82Y3003WIN",135992
Acer Travelmate Laptop Intel Core i5-1135G7 Processor (16GB DDR4 RAM/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home/MS Office /TMP215-53 15.6 INCH with Full HD Display /1 Year Brand Warranty,49990
"Acer Travelmate Business Laptop Intel Core i3 1115G4 Processor (16GB DDR4/ 256GB SSD/Intel Iris Xe Graphics/Windows 11Home/MS Office) TMP215-53 with 15.6 Inch Screen, / Full HD Display/1 Year Warranty",39990
"Lenovo ThinkPad T15g Intel 11th Gen Core i9 15.6"" (39.62cm) FHD IPS 300 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 10 Pro/NVIDIA GeForce RTX 3070 8GB /Black/2.87 Kg), 20YSS01J00",140000
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'24 & 15 Month McAfee, Silver,1.62kg",38990
"(Refurbished) Lenovo Yoga 7 Intel Evo Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits 2-in-1 Laptop (16GB/1TB SSD/Win 11/Office 21/Digital Pen/FHD+IR Camera/3 Mon. Game Pass/Teal/1.5Kg), 83DJ007UIN",92650
"(Refurbished) Acer Chromebook Intel Core i5-1235U (Chrome OS/8 GB/256 GB SSD/Intel Iris Xe Graphics) CBV514-1H with 35.5 cm (14"") FHD IPS Display, Cobblestone Gray, 1.4 KG",29500
"Acer Travelmate Business Laptop Intel Core i3 1115G4 Processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home/MS Office Home and Student) TMP214-53 with 35.56 cm (14.0"") Full HD Display",39990
"(Refurbished) Microsoft Surface Laptop 4-13.5"" inches Screen, Windows 11 Home, Intel Core i5-1135G7 /16 GB RAM/512 GB SSD/Black - (5AI-00121)",69000
"(Refurbished) Acer Aspire 3 Laptop (Made in India) (Intel Celeron Dual-Core Processor N4500 | Windows 11 Home | 4 GB | 256GB SSD | Weight : 1.45 Kg| Silver) A314-35, 35.56 Cm (14-Inch) HD Display",19000
"(Refurbished) ASUS ROG Zephyrus M16 (2022), 16"" (40.64 cm) QHD+ 16:10 165Hz/3ms, Intel Core i7-12700H 12th Gen, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/Windows 11/Office 2021/Black/2 Kg), GU603ZM-K8034WS",122500
"(Refurbished) Samsung Galaxy Book4 Pro 360| Intel Evo Core Ultra 7 155H| Built-in AI| 16"" (40.64cm) Touchscreen 2-in-1 Dynamic AMOLED 2X 120Hz| 500 Nits (16GB/1TB SSD/Intel Arc/Win11/MSO'21/Gray/1.66kg)|S-Pen",148740
"(Refurbished) HP Pavilion 15, 13th Gen Intel Core i7-1360P, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.75kg),IPS, Anti-glare, 15.6-inch (39.6cm) FHD Laptop, Intel Iris Xe graphics, HD camera, B&O, eg3032TU",67990
"(Refurbished) Dell Latitude 5420 Intel Core i7 11th Gen 14"" (35.6 cm) FHD Touchscreen (16 GB DDR4 RAM|512 GB SSD|Intel Iris Xe Graphics) Backlit KB|Wi-Fi|Windows 11|Thin & Light Laptop|MS Office",39999
"FUTOPIA ULTIMUS Pro Dual Core ~2.8GHz 8 GB DDR4 RAM/256 GB ~512 GB Expendable, 14.1-inch (35.8 cm) HD Display Win 11 Home 1.2 Kg Thin & Light Black",16990
(Refurbished) Dell Latitude 3480 7th Gen Intel Core i3 Business HD Laptop (8 GB DDR4 RAM/1 TB HDD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel HD Graphics),22499
"(Refurbished) Lenovo ThinkPad X280 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/12.5"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Webcam/Intel Graphics)",29999
(Refurbished) Dell Latitude 3400 Core i3-8145U Cpu@2.10Ghz -Ram 8 GB-256 SSD-1TB HDD,15500
"Lenovo IdeaPad Slim 5 Snapdragon X Plus X1P-42-100 (16GB RAM/1TB SSD/Integrated Qualcomm Adreno/Copilot+ PC/WUXGA IPS Display/14 (35.5cm)/Windows 11/MS Office 2021/Grey/1.89Kg), 83HL0035IN AI Laptop",79990
"(Refurbished) ASUS Vivobook 14 Touchscreen Intel P-Series Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW511WS Thin and Light Laptop (14 Inch, Quiet Blue, 1.50 kg, with MS Office)",56680
(Refurbished) Lenovo ThinkPad B41-80 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/500 GB HDD/14 (35.6 cm) HD/Windows 11 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics),29999
(Refurbished) Dell Latitude 3400 Core i3-8145U Cpu@2.10Ghz -Ram 8 GB-256 SSD-1TB HDD,15500
"Lenovo IdeaPad Slim 5 Snapdragon X Plus X1P-42-100 (16GB RAM/1TB SSD/Integrated Qualcomm Adreno/Copilot+ PC/WUXGA IPS Display/14 (35.5cm)/Windows 11/MS Office 2021/Grey/1.89Kg), 83HL0035IN AI Laptop",79990
"(Refurbished) ASUS Vivobook 14 Touchscreen Intel P-Series Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW511WS Thin and Light Laptop (14 Inch, Quiet Blue, 1.50 kg, with MS Office)",56680
(Refurbished) Lenovo ThinkPad B41-80 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/500 GB HDD/14 (35.6 cm) HD/Windows 11 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics),29999
(Refurbished) Dell Latitude E5470 6th Gen Intel Core i7 Thin & Light HD Laptop (8 GB RAM/500 GB HDD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel HD Graphics),16999
"(Refurbished) HP 240 G8 10th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black",24999
(Refurbished) HP Chromebook Pro C645 AMD Ryzen 5 HD Thin & Light Laptop (8 GB DDR4 RAM/64 GB eMMC SSD/14 (35.6 cm) HD/Chrome OS/WiFi/BT/Webcam/AMD Radeon Graphics),29999
"HP Victus Gaming, 12th Gen Intel Core i5-12450H, NVIDIA RTX 2050, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Blue, 2.29kg),15.6-inch(39.6cm),144Hz, 9MS, IPS, FHD Gaming Laptop,Backlit KB, B&O, fa1372TX",59990
(Refurbished) Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Black - ZIA-00031,126990
"(Refurbished) Dell Latitude 3420 Intel Core i5 11th Gen 14"" (35.6 cm) HD (8 GB DDR4 RAM|256 GB SSD|Intel Iris Xe Graphics) Backlit KB|Wi-Fi|Windows 11|Thin & Light Premium Laptop|MS Office",28999
"(Refurbished) Dell Latitude 3420 Intel Core i5 11th Gen 14"" (35.6 cm) HD (16 GB DDR4 RAM|512 GB SSD|Intel Iris Xe Graphics) Backlit KB|Wi-Fi|Windows 11|Thin & Light Premium Laptop|MS Office",31999
"(Refurbished) Infinix INBook X2 Plus Core i3-1115G4 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop (15.6 Inch, Grey, 1.58 Kg)",23998
"(Refurbished) Infinix INBook X2 Plus Core i3-1115G4 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop (15.6 Inch, Grey, 1.58 Kg)",23999
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN",71750
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2242IN",63990
(Refurbished) Dell Laptop Latitude 3420 Intel Core i5 11th (8GB/256GB SSD/ Windows 10 pro),33000
(Refurbished) Lenovo Thinkpad T440 (Core i5 4th GEN/ 8GB RAM/ 256GB SSD/ WEBCAM/ 14''/ WIN-10 PRO),16000
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (64 GB DDR4 RAM/2 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),34290
"(Refurbished) HP Laptop 240 G8, Intel Core i3 11th (8GB/256GB SSD/ Windows 10 pro) Thin and Light Business Laptop/14 (35.56cm)/Black/1.47 kg",27900
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (64 GB DDR4 RAM/512 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),27790
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (16 GB DDR4 RAM/2 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),28090
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (64 GB DDR4 RAM/1 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),30390
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (32 GB DDR4 RAM/128 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),21690
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (16 GB DDR4 RAM/1 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),24190
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (16 GB DDR4 RAM/1 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),24190
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (8 GB DDR4 RAM/1 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),23090
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (64 GB DDR4 RAM/256 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),26490
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (8 GB DDR4 RAM/128 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),18590
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (8 GB DDR4 RAM/512 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),20490
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (16 GB DDR4 RAM/256 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),20290
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (8 GB DDR4 RAM/2 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),26990
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (8 GB DDR4 RAM/256 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),19190
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (32 GB DDR4 RAM/2 TB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),30190
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (32 GB DDR4 RAM/256 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),22390
(Refurbished) Dell Latitude Feather Light (1.2 KG) & Slim 7390 Intel i5-7th Gen @ 2.6 Ghz Processor (64 GB DDR4 RAM/128 GB SSD/13.3 Inches/Windows 11/WiFi/Bluetooth/Webcam),25890
"(Refurbished) HP Laptop 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4(3200 SDRAM), 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver,1.69 kg,15s-eq2305au",36990
Dell Latitude 3450-14” Laptop | Intel® Core™ i5 13th Gen | 16 GB DDR5 | 512 GB SSD | Windows 11 Pro | Full HD (1920 x 1080 Pixels) | Wi-Fi & BW | Grey | 3 Year Onsite with 3 Year ADP Dell Warranty,92990
(Refurbished) ASUS Vivobook X545FA-EJ158T i3-10110U/4G/1TB HDD/Slate GREY/15.6″FHD/1Y,21000
"HP ZBOOK Firefly 16inch/ i7 1255U/ 32GB RAM 4800MHz DDR5(32 * 1), 512 GB NVME/FPR/Backlight/Window 11 PRO / 1 Yr Warranty (6K386AV)",108780
"(Refurbished) ASUS Vivobook 16, Intel Core i7-12700H, 16"" 16:10 60Hz 300nits, (16GB RAM/512GB SSD/Intel Iris Xᵉ/Win 11 /Office 2021/Backlit/Fingerprint /42WHr Battery/Transparent Silver/1.88 Kg), X1605ZAC-MB740WS",57880
"(Refurbished) Lenovo IdeaPad Slim 5 13th Gen Intel Core i7 13700H 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Camera/Alexa/1Yr ADP Free/Cloud Grey/1.9Kg), 82XF007FIN",69435
"Acer Aspire Lite 13th Gen Intel Core i5-1334U Thin and Light Premium Laptop (Windows 11 Home/16 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG",46990
"Acer Aspire Lite 13th Gen Intel Core i5-1334U Thin and Light Premium Laptop (16 GB RAM/512GB SSD/MS Office/Backlit Keyboard) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body,Steel Gray,1.59 KG",52990
"Acer AspireLite 13th Gen Intel Core i5-1334U Thin and Light Premium Laptop (Windows11 Home/16GB RAM/512GB SSD/Backlit Keyboard)AL15-53 with 39.62cm (15.6"")Full HD Display,Metal Body,Steel Gray,1.59 KG",50990
"(Refurbished) ASUS Intel VivoBook 15 X515EA-BQ312WS i3-1115G4/8GB/256GB SSD/15.6""FHD Vips/Yes/Win 11 Home/MS Office H&S/Silver",27739
"Lenovo LOQ 2024 AMD Ryzen 7 8845HS | NVIDIA RTX 4060 8GB (16GB RAM/1TB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83DX00CTIN Gaming Laptop",125230
"Lenovo LOQ 2024 12th Gen Core i5-12450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83GS00LNIN Gaming Laptop",78324
"Lenovo LOQ 2024 13th Gen Core i5-13450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83DV00XCIN Gaming Laptop",84611
"Lenovo LOQ 2024 12th Gen Core i5-12450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83GS00LNIN Gaming Laptop",78324
"Lenovo LOQ 2024 13th Gen Core i5-13450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83DV00XCIN Gaming Laptop",84611
"(Refurbished) Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch OLED WQXGA+/16GB LPDDR5X/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Frost Blue, 1.3 Kg",80741
"(Refurbished) Dell Latitude 3410 14"" Notebook - HD - 1366 x 768 - Intel Core i3 (10th Gen) i3-10110U Dual-core (2 Core) 2.10 GHz - 8 GB RAM - 256 GB SSD",20800
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/256 GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG",31990
"(Refurbished) HP 250 G7 Commercial Laptop (10th Gen Intel Core i5, 8GB RAM, 256GB SSD, Windows 10)",28000
"(Refurbished) HP Notebook PC 348 G7 Intel 10th Gen Core i3-10110U 14 inches HD LED Business Laptop (8GB/256GB HDD/DOS/UHD 620 Graphics, Silver, 1.5 kg)",23990
"(Refurbished) HP 250 G8 Core i5 11th Gen - (8 GB/256GB SSD/Windows 10) 250 G8 Intel Core i5 Business Laptop (15.6 inch, Black Grey, 1.78 kg)",36000
"(Refurbished) ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i9-13980HX 13th Gen, 16"" QHD+ 240Hz, 8GB RTX 4060, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Gray/2.50 Kg), G614JV-N4141WS",139000
(Refurbished) ASUS Vivobook 16X K3605ZF-MBN742WS Intel®Core™ i7-12650H / NVIDIA® RTX™ 2050/4GB GDDR6 / 16GB DDR4/512GB PCIe® 4.0 SSD/16.0-inch/WUXGA 16:10/120Hz/Cool Silver/FP/Backlit KB/Win 11 Home/MS Office,64999
"(Refurbished) Dell Latitude E5470 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|512 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Intel HD Graphics)",16999
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG",35990
HP Firefly 16 inch G11/DSC U7-155H/16GB/1TB SSD/RTX A500 4GB/Win11 Pro 64/3 Year Warranty(A1VX6PT),138500
(Refurbished) DELL Latitude 5580 Intel i5 - 7th Gen @ 2.6 Ghz Processor with Numeric Keypad (16 GB DDR4 RAM/2 TB SSD/15.6 Inches/Windows 11/WiFi/Bluetooth/Webcam),28690
(Refurbished) DELL Latitude 5580 Intel i5 - 7th Gen @ 2.6 Ghz Processor with Numeric Keypad (64 GB DDR4 RAM/512 GB SSD/15.6 Inches/Windows 11/WiFi/Bluetooth/Webcam),28490
(Refurbished) DELL Latitude 5580 Intel i5 - 7th Gen @ 2.6 Ghz Processor with Numeric Keypad (32 GB DDR4 RAM/128 GB SSD/15.6 Inches/Windows 11/WiFi/Bluetooth/Webcam),22390
"HP OMEN Gaming, 14th Gen Intel Core i7-14650HX, 8GB NVIDIA RTX 4060,16GB DDR5, 1TB SSD, 16.1-inch (40.9 cm), FHD, IPS, Gaming Laptop, 144Hz, RGB Backlit KB (Win 11, Office 21, Black, 2.39 kg) wf1150TX",147030
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black",17000
"(Refurbished) Lenovo ThinkPad T440p 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 10/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black",15490
"(Refurbished) Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 7 150U, 16GB + 1TB SSD, 14"" (35.62cm) FHD+ 250nits Touch, Dell Active Pen, Backlit KB + FPR, Win 11 + MSO'21, 15 Months McAfee, Ice Blue, 1.71kg",79891
"(Refurbished) Dell Vostro 3520, i5-1235U Processor | Intel® Iris® Xe Graphics (16GB RAM) | 512GB SSD|Window11|MS Office'21|15.6""(39.62 cm) |15 Month McAfee/Titan Grey/1.69kg Laptop",44615
"(Refurbished) Acer Travelmate Laptop Intel Core i7-1255U Processor (8GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Win11 Home/MS Office Home and Student/ TMP214-54 with 35.56 cm (14.0"") Full HD Display",41965
(Refurbished) HP 14s 10th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics),29999
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics),89999
"(Refurbished) Acer Aspire Vero 13th Gen Intel Core i5 Eco-Friendly Laptop (16 GB RAM/512 GB SSD/Windows 11 Home/MS Office), AV14-52P 14"" Full HD IPS sRGB 100% Display, Cobblestone Gray, 1.5 KG",46325
"FUTOPIA ULTIMUS Elite 10th Gen Intel core i5 8 GB RAM/ 512GB SSD, 14.1-inch (35.8 cm) FHD IPS Display Type-C Port Win 11 Home Black 1.30 Kg RJ45 Port Thin & Light NU14U3INF56BN-MB",25990
"(Refurbished) ASUS ROG Strix G 9th Gen Intel Core i7-9750H 15.60 inches Gaming Laptop (16GB RAM, 1TB HDD+256GB SSD, RTX 2070-8GB, GLACIER Blue, 2.57 kg) G531GW-AL249T",69999
"(Refurbished) ASUS Vivobook Go 15 Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) E510MA-EJ011WS Thin and Light Laptop (15.6 Inch, Black, 1.57 kg, with MS Office)",19000
"(Refurbished) HP Chromebook Plus x360 14, Intel Core i3-N305, ChromeOS, 14-inch (35.6 cm), FHD, Touchscreen, 8GB LPDDR5, 256GB UFS, Intel UHD Graphics, 1080p FHD Camera w/Privacy Shutter (Silver, 1.37 kg) cd0014TU",43341
"(Refurbished) Dell XPS 9730 Laptop, Intel Core i7-13700H Processor/32GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/17.0"" (43.18cm) UHD+ AR Touch 500 nits/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Silver/2.44kg",246231
"(Refurbished) Lenovo Yoga Slim 7 Intel Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (16GB/512GB SSD/60Hz/100% DCI-P3/Win11/MSO 21/1Yr ADP Free/Alexa/3 month Game Pass/Grey/1.39Kg), 83CV003MIN",77341
"(Refurbished) Dell Inspiron 7630 2in1 Laptop, Intel i7-1360P/16GB/512GB SSD/MX550 2GB GDDR6/16.0"" (40.64Cms) UHD+ 400 nits Touch, Active Pen/Backlit KB + FPR/Win 11 + MSO'21/15 Month McAfee/Blue/ 2.11kg",95000
"(Refurbished) Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i7 Processor (16 GB/1 TB SSD/Windows 11 Home/NVIDIA GeForce RTX 4060) PH16-71, (16"") WQXGA Display",118566
"(Refurbished) HP Elitebook 830 G7 / Intel Core i5-10210 / 8 GB RAM / 512 GB SSD / Windows 10 Pro / 13.3"" Full HD Screen / 3 Years Onsite Warranty (Including 1st Year Accidental Damage Protection)",40990
HP Fire Fly 14 G11 U5-125U/ 16GB DDR5 (2 dim Slot upgradable Upto 64GB)/512 GB SSD/14” FHD WUXGA AG LED/HD 5 MP IR Webcam/Intel 6Ax211(2x2)+BT 5.2 Fingerprint Sensor/Dos/Spill/ 3 Yrs (A92TXPT),80150
"Dell G15-5530 Core i5-13450HX|NVIDIA GeForce RTX 3050, 6 GB (16GB RAM)|512GB SSD, FHD|RGB Backlit Keyboard & G-Key |Window 11|MS Office'21|15.6"" (39.62cm)|Dark Shadow Gray|2.65Kg|Gaming Laptop",76990
"Dell Inspiron 5441, Snapdragon X Plus X1P-64-100 10C Processor | Qualcomm® Adreno™ GPU (16GB RAM) | 512GB SSD|Window11|MS Office'21|14"" (35.62cm)| Titan Gray|1.53 Kgs Laptop",91490
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (16 GB DDR4 RAM/1 TB SSD/15.6 Inches/Windows/Bluetooth/Webcam),42890
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (32 GB DDR4 RAM/128 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),39990
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (8 GB DDR4 RAM/256 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),36490
(Refurbished) HP ZbookG3 Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (8 GB DDR4 RAM/128 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),35590
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (8 GB DDR4 RAM/128 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),35590
(Refurbished) HP ZbookG3 Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (16 GB DDR4 RAM/512 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),39890
